Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 77.0.3865.120,,,2019-10-30 10:23:38,2019-10-30 10:23:43,5.632s,PASSED
"navigateToUrl(""https://sandbox.gsm.auto/logout"")",Chrome 77.0.3865.120,,,2019-10-30 10:23:43,2019-10-30 10:23:48,5.158s,PASSED
"click(findTestObject(""Object Repository/TestRail/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.120,,,2019-10-30 10:23:48,2019-10-30 10:23:54,5.645s,PASSED
"setText(findTestObject(""Object Repository/TestRail/Page_GSM Login/input_Email Address_email""), ""sankaran@totient.co.in"")",Chrome 77.0.3865.120,,,2019-10-30 10:23:54,2019-10-30 10:23:59,4.843s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TestRail/Page_GSM Login/input_Password_password""), ""4bOuNFpH31s4Qkh1shYRow=="")",Chrome 77.0.3865.120,,,2019-10-30 10:23:59,2019-10-30 10:24:03,4.563s,PASSED
"click(findTestObject(""Object Repository/TestRail/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.120,,,2019-10-30 10:24:03,2019-10-30 10:24:06,2.487s,PASSED
closeBrowser(),Chrome 77.0.3865.120,,,2019-10-30 10:24:06,2019-10-30 10:24:07,0.858s,PASSED
,,,,,,,
Test Cases/TestRail/Logout,Chrome 77.0.3865.120,,,2019-10-30 10:24:07,2019-10-30 10:24:37,30.407s,PASSED
"openBrowser("""")",Chrome 77.0.3865.120,,,2019-10-30 10:24:07,2019-10-30 10:24:13,5.483s,PASSED
"navigateToUrl(""https://sandbox.gsm.auto/logout"")",Chrome 77.0.3865.120,,,2019-10-30 10:24:13,2019-10-30 10:24:18,5.298s,PASSED
"click(findTestObject(""Object Repository/TestRail/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.120,,,2019-10-30 10:24:18,2019-10-30 10:24:24,5.519s,PASSED
"setText(findTestObject(""Object Repository/TestRail/Page_GSM Login/input_Email Address_email""), ""sankaran@totient.co.in"")",Chrome 77.0.3865.120,,,2019-10-30 10:24:24,2019-10-30 10:24:29,5.744s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TestRail/Page_GSM Login/input_Password_password""), ""4bOuNFpH31s4Qkh1shYRow=="")",Chrome 77.0.3865.120,,,2019-10-30 10:24:29,2019-10-30 10:24:34,4.633s,PASSED
"click(findTestObject(""Object Repository/TestRail/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.120,,,2019-10-30 10:24:34,2019-10-30 10:24:36,2.456s,PASSED
closeBrowser(),Chrome 77.0.3865.120,,,2019-10-30 10:24:36,2019-10-30 10:24:37,0.891s,PASSED
,,,,,,,
Test Cases/TestRail/Valid Login,Chrome 77.0.3865.120,,,2019-10-30 10:24:37,2019-10-30 10:25:07,29.871s,PASSED
"openBrowser("""")",Chrome 77.0.3865.120,,,2019-10-30 10:24:38,2019-10-30 10:24:43,5.524s,PASSED
"navigateToUrl(""https://sandbox.gsm.auto/logout"")",Chrome 77.0.3865.120,,,2019-10-30 10:24:43,2019-10-30 10:24:49,5.258s,PASSED
"click(findTestObject(""Object Repository/TestRail/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.120,,,2019-10-30 10:24:49,2019-10-30 10:24:54,5.669s,PASSED
"setText(findTestObject(""Object Repository/TestRail/Page_GSM Login/input_Email Address_email""), ""sankaran@totient.co.in"")",Chrome 77.0.3865.120,,,2019-10-30 10:24:54,2019-10-30 10:24:59,5.103s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TestRail/Page_GSM Login/input_Password_password""), ""4bOuNFpH31s4Qkh1shYRow=="")",Chrome 77.0.3865.120,,,2019-10-30 10:24:59,2019-10-30 10:25:04,4.560s,PASSED
"click(findTestObject(""Object Repository/TestRail/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.120,,,2019-10-30 10:25:04,2019-10-30 10:25:06,2.442s,PASSED
closeBrowser(),Chrome 77.0.3865.120,,,2019-10-30 10:25:06,2019-10-30 10:25:07,0.810s,PASSED
